Timestamp,Speed,Throttle,Brake,Steer,AtTrafficLight,HeartRate,BreathingRate,Stress,Drowsy
0:43:43,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1
0:43:43,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:43,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:43,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:43,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:43,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:44,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:45,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:45,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:45,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:45,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:46,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:46,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:46,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:46,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:46,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:47,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:48,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:49,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:50,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:51,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.01,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
0:43:52,0.0,0.62,0.62,0.0,0,0.0,0.0,1,1
